时间,粉丝数,上涨数量(距上次),上涨率(距上次),上涨数量(距第一次),上涨率(距第一次)
Sat Jan 18 2020 23:30:26 GMT+0800 (中国标准时间),1863199,2131,0.0011437318289672762,1353729,0.7265616823538441
Sat Jan 18 2020 23:20:26 GMT+0800 (中国标准时间),1861068,2227,0.0011966247337550267,1351598,0.7262485841463074
Sat Jan 18 2020 23:10:25 GMT+0800 (中国标准时间),1858841,2331,0.0012540072012614313,1349371,0.7259206139739762
Sat Jan 18 2020 23:00:25 GMT+0800 (中国标准时间),1856510,2065,0.0011123021152592769,1347040,0.7255764849098577
Sat Jan 18 2020 22:50:25 GMT+0800 (中国标准时间),1854445,2042,0.0011011380763516847,1344975,0.725270903154313
Sat Jan 18 2020 22:40:24 GMT+0800 (中国标准时间),1852403,2212,0.0011941246046351685,1342933,0.7249680550074686
Sat Jan 18 2020 22:30:24 GMT+0800 (中国标准时间),1850191,2036,0.0011004269288954491,1340721,0.7246392399487405
Sat Jan 18 2020 22:20:24 GMT+0800 (中国标准时间),1848155,1979,0.0010707976333153876,1338685,0.7243358917406819
Sat Jan 18 2020 22:10:23 GMT+0800 (中国标准时间),1846176,1979,0.0010719454699876934,1336706,0.7240403948485952
Sat Jan 18 2020 22:00:23 GMT+0800 (中国标准时间),1844197,1925,0.0010438147334585189,1334727,0.7237442637635784
Sat Jan 18 2020 21:50:22 GMT+0800 (中国标准时间),1842272,1768,0.0009596845634086606,1332802,0.7234556026471661
Sat Jan 18 2020 21:40:22 GMT+0800 (中国标准时间),1840504,1853,0.0010067894446303838,1331034,0.7231899523174087
Sat Jan 18 2020 21:30:22 GMT+0800 (中国标准时间),1838651,1814,0.00098659288793795,1329181,0.7229109820188824
Sat Jan 18 2020 21:20:21 GMT+0800 (中国标准时间),1836837,1821,0.0009913781135724073,1327367,0.7226373379891629
Sat Jan 18 2020 21:10:21 GMT+0800 (中国标准时间),1835016,1662,0.0009057141736093854,1325546,0.7223620938455032
Sat Jan 18 2020 21:00:21 GMT+0800 (中国标准时间),1833354,1666,0.0009087170290080366,1323884,0.7221104053008857
Sat Jan 18 2020 20:50:20 GMT+0800 (中国标准时间),1831688,1644,0.00089753276758924,1322218,0.7218576526133271
Sat Jan 18 2020 20:40:20 GMT+0800 (中国标准时间),1830044,1630,0.0008906889670412296,1320574,0.7216077864794508
Sat Jan 18 2020 20:30:20 GMT+0800 (中国标准时间),1828414,1705,0.0009325021576076316,1318944,0.7213596045534545
Sat Jan 18 2020 20:20:19 GMT+0800 (中国标准时间),1826709,1725,0.0009443211808777424,1317239,0.7210995292627342
Sat Jan 18 2020 20:10:19 GMT+0800 (中国标准时间),1824984,1682,0.0009216519158524129,1315514,0.7208359086983777
Sat Jan 18 2020 20:00:18 GMT+0800 (中国标准时间),1823302,1646,0.0009027577439173544,1313832,0.7205783792262609
Sat Jan 18 2020 19:50:18 GMT+0800 (中国标准时间),1821656,1598,0.000877223800761505,1312186,0.7203259012678573
Sat Jan 18 2020 19:40:18 GMT+0800 (中国标准时间),1820058,1747,0.0009598595209603211,1310588,0.7200803490877763
Sat Jan 18 2020 19:30:17 GMT+0800 (中国标准时间),1818311,1826,0.001004228649554449,1308841,0.7198114073995042
Sat Jan 18 2020 19:20:17 GMT+0800 (中国标准时间),1816485,2136,0.0011758974062543869,1307015,0.7195297511402516
Sat Jan 18 2020 19:10:17 GMT+0800 (中国标准时间),1814349,2041,0.0011249213905373222,1304879,0.7191995586295691
Sat Jan 18 2020 19:00:16 GMT+0800 (中国标准时间),1812308,1778,0.0009810694429423696,1302838,0.7188833244680264
Sat Jan 18 2020 18:50:16 GMT+0800 (中国标准时间),1810530,1701,0.0009395039021722921,1301060,0.7186072586480202
Sat Jan 18 2020 18:40:16 GMT+0800 (中国标准时间),1808829,1697,0.0009381760243782027,1299359,0.7183426404596565
Sat Jan 18 2020 18:30:15 GMT+0800 (中国标准时间),1807132,1790,0.0009905197849410005,1297662,0.7180781481374908
Sat Jan 18 2020 18:20:15 GMT+0800 (中国标准时间),1805342,1644,0.000910630783530212,1295872,0.7177986220893326
Sat Jan 18 2020 18:10:15 GMT+0800 (中国标准时间),1803698,1737,0.0009630215257764881,1294228,0.7175414065991091
Sat Jan 18 2020 18:00:14 GMT+0800 (中国标准时间),1801961,1671,0.0009273230663704708,1292491,0.7172691306859582
Sat Jan 18 2020 17:50:14 GMT+0800 (中国标准时间),1800290,1636,0.0009087424803781613,1290820,0.71700670447539
Sat Jan 18 2020 17:40:14 GMT+0800 (中国标准时间),1798654,1716,0.0009540467482906663,1289184,0.716749302534006
Sat Jan 18 2020 17:30:13 GMT+0800 (中国标准时间),1796938,1685,0.0009377062536381333,1287468,0.7164788100646767
Sat Jan 18 2020 17:20:13 GMT+0800 (中国标准时间),1795253,1702,0.0009480557893511388,1285783,0.7162127009396447
Sat Jan 18 2020 17:10:12 GMT+0800 (中国标准时间),1793551,1553,0.0008658800335200951,1284081,0.7159433994349756
Sat Jan 18 2020 17:00:12 GMT+0800 (中国标准时间),1791998,1585,0.00088448759429419,1282528,0.7156972273406556
Sat Jan 18 2020 16:50:12 GMT+0800 (中国标准时间),1790413,1631,0.0009109630012740077,1280943,0.7154455424530541
Sat Jan 18 2020 16:40:11 GMT+0800 (中国标准时间),1788782,1577,0.0008816054723269801,1279312,0.7151860875165336
Sat Jan 18 2020 16:30:11 GMT+0800 (中国标准时间),1787205,1491,0.0008342635567827977,1277735,0.7149347724519571
Sat Jan 18 2020 16:20:11 GMT+0800 (中国标准时间),1785714,1548,0.0008668801387008222,1276244,0.7146967543514807
Sat Jan 18 2020 16:10:10 GMT+0800 (中国标准时间),1784166,1504,0.0008429708894800148,1274696,0.7144492160482825
Sat Jan 18 2020 16:00:10 GMT+0800 (中国标准时间),1782662,1521,0.000853218389128169,1273192,0.7142083019663851
Sat Jan 18 2020 15:50:10 GMT+0800 (中国标准时间),1781141,1609,0.0009033535245104122,1271671,0.7139642510053948
Sat Jan 18 2020 15:40:09 GMT+0800 (中国标准时间),1779532,1490,0.0008372987954136256,1270062,0.7137056259735706
Sat Jan 18 2020 15:30:09 GMT+0800 (中国标准时间),1778042,1519,0.0008543105280977614,1268572,0.7134657111586791
Sat Jan 18 2020 15:20:08 GMT+0800 (中国标准时间),1776523,1719,0.0009676204586149461,1267053,0.7132207125942079
Sat Jan 18 2020 15:10:07 GMT+0800 (中国标准时间),1774804,1496,0.0008429099776651394,1265334,0.712942950320148
Sat Jan 18 2020 15:00:07 GMT+0800 (中国标准时间),1773308,1535,0.0008656138696718224,1263838,0.7127007829435157
Sat Jan 18 2020 14:50:07 GMT+0800 (中国标准时间),1771773,1572,0.0008872468425695617,1262303,0.7124518773003088
Sat Jan 18 2020 14:40:06 GMT+0800 (中国标准时间),1770201,1624,0.0009174099438425354,1260731,0.7121965245754578
Sat Jan 18 2020 14:30:06 GMT+0800 (中国标准时间),1768577,1696,0.0009589630533474087,1259107,0.7119322483555989
Sat Jan 18 2020 14:20:05 GMT+0800 (中国标准时间),1766881,1748,0.0009893139379505468,1257411,0.7116557368606035
Sat Jan 18 2020 14:10:05 GMT+0800 (中国标准时间),1765133,1800,0.0010197531857372786,1255663,0.7113701913680159
Sat Jan 18 2020 14:00:05 GMT+0800 (中国标准时间),1763333,1867,0.0010587903702817334,1253863,0.7110755597496332
Sat Jan 18 2020 13:50:04 GMT+0800 (中国标准时间),1761466,1874,0.0010638865581282864,1251996,0.710769325096255
Sat Jan 18 2020 13:40:04 GMT+0800 (中国标准时间),1759592,1997,0.001134922186506872,1250122,0.710461288753302
Sat Jan 18 2020 13:30:03 GMT+0800 (中国标准时间),1757595,2113,0.001202210975793627,1248125,0.7101323114824519
Sat Jan 18 2020 13:20:03 GMT+0800 (中国标准时间),1755482,2251,0.0012822689153178443,1246012,0.7097834099124912
Sat Jan 18 2020 13:10:03 GMT+0800 (中国标准时间),1753231,2226,0.0012696558525374009,1243761,0.7094107964096004
Sat Jan 18 2020 13:00:01 GMT+0800 (中国标准时间),1751005,2205,0.0012592768153146337,1241535,0.7090413790937204
Sat Jan 18 2020 12:50:01 GMT+0800 (中国标准时间),1748800,2260,0.0012923147301006405,1239330,0.7086745196706313
Sat Jan 18 2020 12:40:01 GMT+0800 (中国标准时间),1746540,2452,0.0014039186047843165,1237070,0.7082975482954871
Sat Jan 18 2020 12:30:00 GMT+0800 (中国标准时间),1744088,2236,0.0012820454013788296,1234618,0.7078874460463004
Sat Jan 18 2020 12:20:00 GMT+0800 (中国标准时间),1741852,2190,0.001257282478649162,1232382,0.7075124637454847
Sat Jan 18 2020 12:10:00 GMT+0800 (中国标准时间),1739662,1786,0.0010266362086428283,1230192,0.7071442613565164
Sat Jan 18 2020 11:59:59 GMT+0800 (中国标准时间),1737876,1913,0.0011007689846686416,1228406,0.706843296069455
Sat Jan 18 2020 11:49:59 GMT+0800 (中国标准时间),1735963,1915,0.0011031341105772416,1226493,0.7065202426549414
Sat Jan 18 2020 11:39:58 GMT+0800 (中国标准时间),1734048,1795,0.0010351501227186329,1224578,0.7061961375925003
Sat Jan 18 2020 11:29:57 GMT+0800 (中国标准时间),1732253,1858,0.0010725915902584668,1222783,0.7058916913406991
Sat Jan 18 2020 11:19:57 GMT+0800 (中国标准时间),1730395,1914,0.0011061058313275292,1220925,0.7055758945211932
Sat Jan 18 2020 11:09:57 GMT+0800 (中国标准时间),1728481,1694,0.0009800512704507599,1219011,0.7052498696832652
Sat Jan 18 2020 10:59:56 GMT+0800 (中国标准时间),1726787,1768,0.0010238668695096733,1217317,0.7049607160582052
Sat Jan 18 2020 10:49:56 GMT+0800 (中国标准时间),1725019,1722,0.00099824987434921,1215549,0.7046583255025017
Sat Jan 18 2020 10:39:56 GMT+0800 (中国标准时间),1723297,1715,0.000995185391722959,1213827,0.7043632061101481
Sat Jan 18 2020 10:29:55 GMT+0800 (中国标准时间),1721582,1776,0.001031609298889045,1212112,0.7040686996030395
Sat Jan 18 2020 10:19:55 GMT+0800 (中国标准时间),1719806,1614,0.0009384779446053799,1210336,0.7037630988611506
Sat Jan 18 2020 10:09:54 GMT+0800 (中国标准时间),1718192,1540,0.0008962909849423114,1208722,0.7034848259100264
Sat Jan 18 2020 09:59:54 GMT+0800 (中国标准时间),1716652,1473,0.0008580655834729462,1207182,0.7032188236171338
Sat Jan 18 2020 09:49:53 GMT+0800 (中国标准时间),1715179,1456,0.0008488909903864261,1205709,0.7029639472031782
Sat Jan 18 2020 09:39:52 GMT+0800 (中国标准时间),1713723,1334,0.0007784221837484821,1204253,0.7027115817433739
Sat Jan 18 2020 09:29:52 GMT+0800 (中国标准时间),1712389,1244,0.0007264704456756029,1202919,0.7024799855640278
Sat Jan 18 2020 09:19:52 GMT+0800 (中国标准时间),1711145,1230,0.000718816932521791,1201675,0.7022636889334335
Sat Jan 18 2020 09:09:51 GMT+0800 (中国标准时间),1709915,1202,0.0007029589190105941,1200445,0.7020495170812584
Sat Jan 18 2020 08:59:51 GMT+0800 (中国标准时间),1708713,1081,0.0006326398874474531,1199243,0.7018399227956947
Sat Jan 18 2020 08:49:51 GMT+0800 (中国标准时间),1707632,948,0.0005551547405998482,1198162,0.701651175428898
Sat Jan 18 2020 08:39:50 GMT+0800 (中国标准时间),1706684,891,0.0005220650102772394,1197214,0.7014854536633612
Sat Jan 18 2020 08:29:50 GMT+0800 (中国标准时间),1705793,883,0.0005176478036901312,1196323,0.701329528260463
Sat Jan 18 2020 08:19:50 GMT+0800 (中国标准时间),1704910,865,0.0005073581596682523,1195440,0.7011748420737751
Sat Jan 18 2020 08:09:49 GMT+0800 (中国标准时间),1704045,740,0.00043426083231370066,1194575,0.7010231537312689
Sat Jan 18 2020 07:59:49 GMT+0800 (中国标准时间),1703305,675,0.0003962883922726699,1193835,0.7008932633908783
Sat Jan 18 2020 07:49:49 GMT+0800 (中国标准时间),1702630,562,0.0003300775858524753,1193160,0.7007746838714225
Sat Jan 18 2020 07:39:46 GMT+0800 (中国标准时间),1702068,580,0.0003407619437061269,1192598,0.7006758836897233
Sat Jan 18 2020 07:29:46 GMT+0800 (中国标准时间),1701488,499,0.00029327271188512644,1192018,0.7005738506530754
Sat Jan 18 2020 07:19:46 GMT+0800 (中国标准时间),1700989,460,0.0002704309081363842,1191519,0.7004860113733834
Sat Jan 18 2020 07:09:45 GMT+0800 (中国标准时间),1700529,390,0.00022934039936984315,1191059,0.7004049916231949
Sat Jan 18 2020 06:59:45 GMT+0800 (中国标准时间),1700139,329,0.00019351358918300208,1190669,0.7003362666229055
Sat Jan 18 2020 06:49:45 GMT+0800 (中国标准时间),1699810,320,0.00018825633453150645,1190340,0.7002782663944794
Sat Jan 18 2020 06:39:44 GMT+0800 (中国标准时间),1699490,274,0.00016122483803964719,1190020,0.7002218312552589
Sat Jan 18 2020 06:29:44 GMT+0800 (中国标准时间),1699216,248,0.00014594966149094642,1189746,0.7001734917750304
Sat Jan 18 2020 06:19:44 GMT+0800 (中国标准时间),1698968,236,0.0001389078546505879,1189498,0.7001297258100212
Sat Jan 18 2020 06:09:43 GMT+0800 (中国标准时间),1698732,187,0.00011008210830195698,1189262,0.7000880656866416
Sat Jan 18 2020 05:59:43 GMT+0800 (中国标准时间),1698545,194,0.0001142154020058344,1189075,0.7000550471138534
Sat Jan 18 2020 05:49:43 GMT+0800 (中国标准时间),1698351,210,0.0001236493516357926,1188881,0.7000207848672035
Sat Jan 18 2020 05:39:43 GMT+0800 (中国标准时间),1698141,215,0.00012660903894317374,1188671,0.6999836880447501
Sat Jan 18 2020 05:29:42 GMT+0800 (中国标准时间),1697926,195,0.00011484599446618993,1188456,0.6999456984580011
Sat Jan 18 2020 05:19:42 GMT+0800 (中国标准时间),1697731,225,0.00013252982951951752,1188261,0.6999112344652951
Sat Jan 18 2020 05:09:42 GMT+0800 (中国标准时间),1697506,235,0.00013843839138123813,1188036,0.6998714584808536
Sat Jan 18 2020 04:59:41 GMT+0800 (中国标准时间),1697271,243,0.00014317100804762468,1187801,0.6998299034155417
Sat Jan 18 2020 04:49:41 GMT+0800 (中国标准时间),1697028,251,0.00014790563267076323,1187558,0.699786921606479
Sat Jan 18 2020 04:39:41 GMT+0800 (中国标准时间),1696777,256,0.0001508742751699251,1187307,0.6997425118327276
Sat Jan 18 2020 04:29:40 GMT+0800 (中国标准时间),1696521,280,0.00016504363930655737,1187051,0.6996972038660294
Sat Jan 18 2020 04:19:40 GMT+0800 (中国标准时间),1696241,315,0.00018570474360659836,1186771,0.6996476326182424
Sat Jan 18 2020 04:09:40 GMT+0800 (中国标准时间),1695926,353,0.0002081458742893263,1186456,0.6995918453989148
Sat Jan 18 2020 03:59:39 GMT+0800 (中国标准时间),1695573,385,0.0002270618840946394,1186103,0.6995293036631275
Sat Jan 18 2020 03:49:39 GMT+0800 (中国标准时间),1695188,379,0.0002235740224683044,1185718,0.6994610627257861
Sat Jan 18 2020 03:39:39 GMT+0800 (中国标准时间),1694809,383,0.00022598416694742595,1185339,0.69939385500077
Sat Jan 18 2020 03:29:38 GMT+0800 (中国标准时间),1694426,419,0.000247281380243221,1184956,0.6993259074164349
Sat Jan 18 2020 03:19:38 GMT+0800 (中国标准时间),1694007,506,0.0002987000644035119,1184537,0.6992515379216261
Sat Jan 18 2020 03:09:38 GMT+0800 (中国标准时间),1693501,589,0.00034780020797153355,1184031,0.6991616774953189
Sat Jan 18 2020 02:59:38 GMT+0800 (中国标准时间),1692912,657,0.00038808868978422976,1183442,0.6990570094606217
Sat Jan 18 2020 02:49:37 GMT+0800 (中国标准时间),1692255,708,0.00041837666309155533,1182785,0.6989401715462504
Sat Jan 18 2020 02:39:37 GMT+0800 (中国标准时间),1691547,792,0.0004682104606020406,1182077,0.6988141624205535
Sat Jan 18 2020 02:29:37 GMT+0800 (中国标准时间),1690755,896,0.0005299407661074491,1181285,0.6986730780036138
Sat Jan 18 2020 02:19:36 GMT+0800 (中国标准时间),1689859,1069,0.0006325971575143252,1180389,0.6985133079150391
Sat Jan 18 2020 02:09:36 GMT+0800 (中国标准时间),1688790,1206,0.0007141207610182438,1179320,0.6983224675655351
Sat Jan 18 2020 01:59:35 GMT+0800 (中国标准时间),1687584,1321,0.0007827758499725051,1178114,0.6981068794205207
Sat Jan 18 2020 01:49:35 GMT+0800 (中国标准时间),1686263,1527,0.0009055526925515178,1176793,0.6978703796501494
Sat Jan 18 2020 01:39:35 GMT+0800 (中国标准时间),1684736,1638,0.0009722591551435952,1175266,0.6975965373803373
Sat Jan 18 2020 01:29:34 GMT+0800 (中国标准时间),1683098,1778,0.0010563853085203594,1173628,0.6973022367087359
Sat Jan 18 2020 01:19:34 GMT+0800 (中国标准时间),1681320,1971,0.0011722931982014132,1171850,0.6969821330859087
Sat Jan 18 2020 01:09:34 GMT+0800 (中国标准时间),1679349,2232,0.0013290864495706372,1169879,0.6966264903840714
Sat Jan 18 2020 00:59:33 GMT+0800 (中国标准时间),1677117,2586,0.0015419317793570753,1167647,0.6962227441496329
Sat Jan 18 2020 00:49:33 GMT+0800 (中国标准时间),1674531,2778,0.0016589719748395222,1165061,0.6957536169829045
Sat Jan 18 2020 00:39:33 GMT+0800 (中国标准时间),1671753,2755,0.0016479707229477081,1162283,0.6952480420253471
Sat Jan 18 2020 00:29:32 GMT+0800 (中国标准时间),1668998,2964,0.001775915848910544,1159528,0.694744990706999
Sat Jan 18 2020 00:19:32 GMT+0800 (中国标准时间),1666034,3172,0.0019039227290679542,1156564,0.6942019190484708
Sat Jan 18 2020 00:09:32 GMT+0800 (中国标准时间),1662862,3217,0.001934616342185942,1153392,0.6936185925230115
Fri Jan 17 2020 23:59:31 GMT+0800 (中国标准时间),1659645,3447,0.0020769501911553374,1150175,0.6930247131163593
Fri Jan 17 2020 23:49:31 GMT+0800 (中国标准时间),1656198,3376,0.002038403620823114,1146728,0.692385813773474
Fri Jan 17 2020 23:39:31 GMT+0800 (中国标准时间),1652822,3503,0.002119405477419831,1143352,0.6917574911272962
Fri Jan 17 2020 23:29:30 GMT+0800 (中国标准时间),1649319,3856,0.0023379346263518457,1139849,0.6911028127366508
Fri Jan 17 2020 23:19:30 GMT+0800 (中国标准时间),1645463,4074,0.0024758988807405576,1135993,0.6903789389369436
Fri Jan 17 2020 23:09:29 GMT+0800 (中国标准时间),1641389,4402,0.0026818749242257627,1131919,0.6896104457870742
Fri Jan 17 2020 22:59:29 GMT+0800 (中国标准时间),1636987,3161,0.0019309866235956668,1127517,0.68877578135929
Fri Jan 17 2020 22:49:29 GMT+0800 (中国标准时间),1633826,3272,0.002002661238100018,1124356,0.6881736488463276
Fri Jan 17 2020 22:39:28 GMT+0800 (中国标准时间),1630554,3238,0.0019858281295804985,1121084,0.6875479131632561
Fri Jan 17 2020 22:29:28 GMT+0800 (中国标准时间),1627316,3761,0.0023111675912975724,1117846,0.6869262024093661
Fri Jan 17 2020 22:19:28 GMT+0800 (中国标准时间),1623555,3339,0.0020565980210094513,1114085,0.686200960238489
Fri Jan 17 2020 22:09:27 GMT+0800 (中国标准时间),1620216,2886,0.0017812439822838437,1110746,0.6855542717761088
Fri Jan 17 2020 21:59:27 GMT+0800 (中国标准时间),1617330,2882,0.0017819492620553628,1107860,0.6849931677517884
Fri Jan 17 2020 21:49:27 GMT+0800 (中国标准时间),1614448,2597,0.0016085993478885663,1104978,0.6844308395191422
Fri Jan 17 2020 21:39:26 GMT+0800 (中国标准时间),1611851,2671,0.0016571010595892548,1102381,0.6839223972935463
Fri Jan 17 2020 21:29:26 GMT+0800 (中国标准时间),1609180,2665,0.0016561229943200884,1099710,0.6833977553785158
Fri Jan 17 2020 21:19:26 GMT+0800 (中国标准时间),1606515,2577,0.0016040933324618818,1097045,0.6828725533219422
Fri Jan 17 2020 21:09:25 GMT+0800 (中国标准时间),1603938,2469,0.001539336308510678,1094468,0.6823630339826103
Fri Jan 17 2020 20:59:25 GMT+0800 (中国标准时间),1601469,2476,0.001546080504836497,1091999,0.6818733300488489
Fri Jan 17 2020 20:49:25 GMT+0800 (中国标准时间),1598993,2668,0.0016685501437467207,1089523,0.6813807189900143
Fri Jan 17 2020 20:39:24 GMT+0800 (中国标准时间),1596325,2657,0.0016644480290667627,1086855,0.6808481982052527
Fri Jan 17 2020 20:29:22 GMT+0800 (中国标准时间),1593668,2729,0.0017124018302431875,1084198,0.6803161009695872
